,text,emojis,toxic,severe_toxic,obscene,threat,insult,identity_hate
349,#Children now Mixed Up ..  Over #GenderStudies crap and #Socialism .. yeah like I did not see this one coming!  #MEGA #MBGA #MAGA #MCGA #Conservatives #Patriots #ProtectChildren URL,,0.061712682,0.008420905,0.033959676,0.0033787407,0.03032235,0.008286028
350,#LockThemAllUp #Strzok #McCabe caught destroying evidence before leaving the FBI!! #DrainTheSwamp #DrainTheDeepState #MAGA 🇺🇸❤ URL,❤,0.07034497,0.008126262,0.033140976,0.0033422746,0.03125072,0.009314398
351,#BREAKING. #Greece: Molotov cocktails fly after protest honouring killed antifa arti... URL via @USER URL,,0.07514624,0.008229184,0.032170255,0.0034449284,0.03270761,0.009860456
352,"#OrrinHatch I can’t believe this sexist , clueless, old fart gets to weigh in on another woman’s charges against a Supreme Court nominee. And he is spouting the same old nasty shit he spewed 20+ years ago against Anita Hill. His time’s up! Good riddance Neanderthal!",,0.0729312,0.008544755,0.034853898,0.003634852,0.03317401,0.009062562
353,"#BrettKavanaugh   .... social issues being one for Justice Kennedy, but there were other areas where there was growing daylight between him and conservatives, for example in the area of the administrative state, incl. the EPA....",,0.07071458,0.008479545,0.03312994,0.0033228036,0.029990882,0.008468847
354,"#CHICAGO is a #DEMOCRATIC_PARTY_STRONGHOLD with a #HIGHLY_DIVERSE_POPULATION, #GUN_CONTROL_LAWS and a large #RADICAL_LEFT_ESTABLISHMENT. This is #OBAMAs continental USA base and he lived there for many years.  Think about this while you are horrified at the news, URL",,0.07448089,0.008898687,0.033792824,0.0036461498,0.036283277,0.009141298
355,#NowPlaying Arise (You Are Good) - William Murphy on URL  or  URL #ChroniclesChristianRadio #ccradioco,,0.08927071,0.008625813,0.03785534,0.0034441673,0.0370216,0.009980789
356,"30. By people disguised as good guys, wearing all black, no concern of bystanders being shot - FBI, Antifa, Vegas shooting",,0.08167974,0.008504425,0.033141613,0.003368981,0.032836705,0.008695731
357,"4. (Part 2) Didn't have to think too hard to come up with Gabriel. They're a lizard themed, glitter bombing, antifa mech pilot using their superhero powers to take down corrupt logging companies. They're a buff lesbian with hearts on their uniform. Literally what's not to love?",,0.076353654,0.008397768,0.03541219,0.003022656,0.03294683,0.009853922
358,#SayNoToShiaSunniFight I am Muslim You are a Muslim Than why shia and sunni,,0.11749867,0.009908185,0.059965312,0.0036019767,0.042236533,0.009826255
359,Anybody else wake up so tired that they put cologne on their toothbrush in the morning?,,0.0715909,0.009358078,0.03472252,0.0037170176,0.031612847,0.008839381
360,#AIATravelTips Always monitor your luggage at the airport. Do not leave your luggage unattended and do not accept unopened packages.  ---- #Tips #Travel #Explore #AIA #Aircraft #Airport #Caribbean #Destination #Travelling #Connect #TravelTheWorld #Adventure #Adventures #Luggage URL,,0.08327321,0.008900298,0.038978215,0.0035591961,0.03758047,0.008961678
361,Always a good day when I get a new member on my site URL,,0.06914042,0.008612987,0.03089273,0.00350964,0.03152568,0.009189464
362,"#Repost theleadersmindset • • • 📍Hola Leaders!🔥 ✔️Type “READY” if you are ready to follow this steps. - “ Set goals, stay quiet about them, smash the shit out of them, clap for your damn… URL",📍🔥✔,0.08467317,0.009498208,0.03977555,0.0034127578,0.036616925,0.008899465
363,"6 ANTIFA ATTACKED COPS, ARRESTED AT RALLY IN DENVER, MEDIA BLACKOUT  URL",,0.10080488,0.009120878,0.03633674,0.0042460524,0.039610967,0.010842791
364,Always down to bond over the dani minogue target pants,,0.10677486,0.010664126,0.055010147,0.003651862,0.050716244,0.008707803
365,21st Century Hit:  Don't Cha by  The Pussycat Dolls Feat. Busta Rhymes.  URL,,0.06736475,0.008278485,0.03320655,0.003482815,0.031848334,0.00889165
366,"#RealSmart Answer: This is step #1 on your #RealSmart journey! This course is only offered through UBC on behalf of the Real Estate Council of BC by correspondence. Once registered, you are all set to take our #realsmart course! URL",,0.05551755,0.008138958,0.027722906,0.0031348018,0.026190694,0.008226794
367,"#VT200: @USER is back at @USER for the first time since the year 2000. He is on the pole for the $10,000 to win Vermont 200.  Updates at @USER URL",,0.047984477,0.007626066,0.025077911,0.003230786,0.025566414,0.008234922
368,Another one bite the dust... URL,,0.07788129,0.008630038,0.035432015,0.0037303946,0.03495477,0.009497365
369,"#Liberals / #Democrats THIS is what you stand for. If not, then #WalkAway URL",,0.06489671,0.008526684,0.030749282,0.0035095764,0.030871829,0.00926312
370,#Beeto Just Demonstrated How To Lose An Election In #Texas   URL #MAGA @USER #rkba @USER #DVC,,0.07962055,0.008664641,0.03665942,0.003512164,0.033665776,0.009212464
371,And have a bitch thinking you niggas have money and you tf don’t.,,0.06983038,0.007971265,0.03202804,0.0035145446,0.030762337,0.008819242
372,*Extremely* back on my bullshit. URL,,0.068386994,0.00822404,0.030919231,0.003402779,0.030309148,0.00978578
373,#killshot Easily shows ya why he is a a Rap God All Hail @USER,,0.11352596,0.009032991,0.051418673,0.0036787605,0.04200924,0.008694575
374,#CNN Analyst to Dems Seeking Another FBI Investigation: ‘I Don’t Want Politicians Telling Investigators What to Do’ URL #sitroom #TheLead #outfront #AC360 #NPR #PBSnews #PBSnewshour #tcot #tlot #maga #sgp #nyc #boston #baltimore #cleveland #chicago #milwaukee,,0.065889046,0.008239214,0.031131877,0.0031365813,0.03085165,0.009066331
375,#Democrat Baldwin Fundraises at K Street Firm Working Pro-Bono for Gun Control Lobby  #2A #WalkAway via @USER URL,,0.0808437,0.008806612,0.037267055,0.003502325,0.035169303,0.010142602
376,7 fucking years. #MyTwitterAnniversary URL,,0.094603114,0.010125909,0.041188654,0.0035552972,0.043492727,0.010006449
377,"#Dems are disgusting. They only believe women who accuse conservatives of abuse crimes. When liberals are accused, they ignore the accusations. URL",,0.08836549,0.0085365055,0.037852116,0.0038869644,0.03605088,0.009616625
378,#NP ID/PSA - Leaving Commercial | #HearFDR | URL,,0.074667186,0.008546052,0.032190796,0.0033984026,0.03224199,0.009296828
379,"#CREW is an eminence front. It's a put-on. #MSM falls for fake issue and props up #political #hacktivists as experts."" URL #tcot #Emoluments #conservatives #emolumentsclause #Law #lawyer #MediaWatch #FakeNewsAlert #FakeNews #MediaBias""",,0.072702914,0.008740809,0.032219734,0.0034467226,0.029906947,0.008715375
380,"#AuthorConfession Day 14: Which tree is your MC's favorite?   I tried to ask Lisette, and she responded with any tree that has flowers. I don't know what to do with her, she won't give me a straight answer. Usually, she's not this difficult, so I suspect she is teasing me. 😅💞 URL",😅💞,0.05484864,0.0077934787,0.029711124,0.0033092832,0.028798105,0.008645216
381,#Nattyanplaying AOZORA TRAIN - SiSH(She is so high),,0.06372492,0.008552236,0.03001993,0.003520028,0.030507004,0.008821864
382,#ChristineBlaseyFord is only being harassed by members of the Antifa the radical arm of the Democratic Party funded by George Soros.  #VoteRedToSaveAmerica,,0.06718225,0.008698057,0.033719275,0.0034049773,0.031586938,0.008836578
383,#Antifa excellent idea URL,,0.08769529,0.009612765,0.035346583,0.003663129,0.037439797,0.009485284
384,"#IOU project has demonstrated a quality Whitepaper. If you are an ICO-investor, I'm strongly recommend that you explore it, at any rate you will please it. #ico #Crypto #tokensale URL URL",,0.079066075,0.008977717,0.036936503,0.0036350212,0.034415618,0.010174771
385,#BlockTwitterAds until Twitter stops shadow banning conservatives.,,0.05392917,0.008067576,0.025947474,0.0034238459,0.027142977,0.008220074
386,#KavanaughConfirmationHearings #TuesdayThoughts  the women who support #Kavenaugh should fill the hearing gallery. PACK it full so the disruptive liberals cant get in STAND in unison while Kavanaugh testifies *** SOLIDARITY !  cc: @USER @USER,,0.0625914,0.009020863,0.032617386,0.0033437298,0.030759111,0.0092601795
387,@USER Not sure what you guys call 'authoritarian left' does that include Gun Control groups or are they just the left?,,0.073714465,0.009434663,0.03735612,0.0034465033,0.03402749,0.009471405
388,#백현 #BAEKHYUN EXO x MLB 2018 F/W  @USER  🔗URL 🔗URL 🔗URL 🔗URL URL,🔗🔗🔗🔗,0.072188094,0.008902944,0.03381969,0.0036072382,0.031671934,0.009659235
389,"50 Cent Calls Out Joe Budden's Bullshit"" On Instagram URL URL",,0.09614605,0.009074728,0.03491544,0.0034456372,0.042488173,0.009572736
390,#POTUS #realdonaldtrump #GOP #LPnational #thedemocrats #QAnon #blacklivesmatter #Antifa #ISIS #DAVOS #California #FOXNEWS #CNN #WSJ #NYSE #WAKEUPAMERICA #MAGA #mypatriotsupply  You need this... 1/2   URL,,0.084251694,0.009936925,0.037917737,0.003610609,0.038967185,0.010648004
391,#NaomiOsaka folks. #USOpen The future is here and she is so adorable just as she is talented,,0.068456225,0.009278537,0.036324967,0.0035123343,0.035181683,0.009180933
392,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER City of Chicago, Democrat run with some of the strictest gun control in the nation.""  😏 All the white supremacists running for office in 2018 as REPUBLICANS URL via @USER",😏,0.066077344,0.009100835,0.03389719,0.0034555343,0.032096587,0.009211741
393,"#CallTheVoteAlready To the Democrats, this is a game. To the Conservatives, it's a fight for our way of life. End the game. Game over. Sessions, please do your job. We should all be ashamed of what we have allowed to happen. Pray like never before.",,0.08097643,0.009065115,0.040751126,0.0032201754,0.03768969,0.008621781
394,#MAGA  .... sounds fair. URL,,0.07941736,0.008528627,0.033859972,0.0035115785,0.031995684,0.008856759
395,#jiyoonfact  She is a huge fan of Beyonce and she wants to sing as well as her. She sang If I Were a Boy predebut.,,0.06700498,0.008362538,0.03340023,0.0038563474,0.032410577,0.008938635
396,"#Conservatives you now know everything @USER has is being rejected by the #eu and the British people, Tory MP's need to step up because she's failed on #Brexit and the domestic agenda #MayMustGo #ChuckChequers URL",,0.067238174,0.0075977435,0.03165379,0.0033353562,0.029210579,0.008524278
397,#MuskokaLakes mayoralty candidate Terry Ledger says she is running her mayoral campaign via social media only. We say this speaks volumes to the kind of behind-closed-doors mayor she plans to be. What do you say Muskoka? Give us your opinion. URL,,0.106123075,0.008020465,0.037647866,0.0036014565,0.04866467,0.009024807
398,#GreatAwakening #QAnon #PatriotsUnited #WWG1WGA #AreYouAwake  WHEN YOU ARE AWAKE YOU SEE CLEARLY ❤️🧡💛💚  Check out this video URL URL,❤🧡💛💚,0.11357092,0.009773676,0.044039655,0.0048362464,0.04485685,0.01074114
399,@USER $6 million buyout and she could easily go to cable news if that’s she path she chooses . Good for her!,,0.08114173,0.009617879,0.043789458,0.0035103555,0.04195943,0.009124582
400,"#bb20 actually question why do people want Jc to win more than Angela? He has been way meaner, says the n word repeatly, makes fun of eating disorders, and sexually harasses houseguests.She is just as much as an underdog to win so dont use that excuse. #bb20  #tangela",,0.09209599,0.008243965,0.043185383,0.0031759222,0.04237756,0.009872562
401,"#NewVideo 🍆🍑💦 Sex Toys, Anyone?  URL URL",🍆🍑💦,0.07638835,0.008997699,0.035070423,0.003487056,0.033507757,0.009094198
402,#BestWayToAWomansHeart DO NOT WAKE HER UP IF SHE IS NAPPING,,0.08836292,0.010605601,0.036777355,0.0039508785,0.037884884,0.009867189
403,2018 not surprised it starts from the top!!!  Karma a bitch watch!!!! URL,,0.08236681,0.008365294,0.03412954,0.0034250517,0.034991946,0.009877533
404,@USER Be sure to send out the left's antifa thugs.,,0.05794951,0.0085253185,0.031625573,0.0034633626,0.028870974,0.008925313
405,"#NoteToMyStalker n his empire: Remember one thing, you may own the incumbent central govt of India, but you do NOT own Nature.  If the life I, my ancestors and parents have lived is true, Nature will get you.  If you are trapping me or Nature is trapping you, only time will tell!",,0.08910442,0.009004025,0.036802024,0.0037471682,0.036511846,0.00899254
406,Alright let me get right with God bc Mother Nature is like fuck humans URL,,0.09134782,0.0086601,0.037816662,0.0035570522,0.03463248,0.0086857155
407,@USER #Farticus maybe,,0.09328035,0.009064319,0.03958769,0.003785357,0.037377004,0.009920365
408,#Hillary and @ least 16 other #AngryDemocrats #WorldWarQ #WWG1WGA #MAGA #RedTsunami #AmericaFirst #WalkAway #Truth URL,,0.07814107,0.008484726,0.032491338,0.0033891243,0.0323706,0.009797213
409,"#CodetrainQueens Rachel joined Codetrain in 2017 and helped to organize the Codetrain App Developer Bootcamp and trained as a front end developer. Currently the community manager, she is an ardent advocate for digital skills for youth, especially women. Keep shining, Rachel! URL",,0.06690505,0.008732257,0.036771763,0.0034088728,0.029252945,0.008578232
410,#MovieFightsLive @USER @USER your all thinking it... you KNOW you are... URL,,0.099304266,0.009783132,0.046721075,0.0038552317,0.040904555,0.010196645
411,#BoycottLeviStrauss for supporting leftist gun control orgs. URL,,0.0838758,0.008936329,0.033396427,0.0035879523,0.03570678,0.0099363625
